,Timestamp,Currency_Pair,VWAP,Liquidity,Volatility,Max,Min,FD,Currency
0,2020-05-18 00:00:00,,107.20758333333333,6240.571428571428,0.0015166060236721855,107.28187,107.11927833333333,25450.258828352537,USDJPY
1,2020-05-18 00:00:00,,1.2109171428571428,12790.285714285714,0.0024981065119473065,1.21285,1.209825,28429.752066115183,GBPUSD
2,2020-05-18 00:00:00,,0.6441269047619047,6486.571428571428,0.0024529327812879633,0.6449250000000001,0.6433450000000001,31012.658227847594,AUDUSD
3,2020-05-18 00:00:00,,1.4073747619047619,7403.285714285715,0.0012789770349184585,1.4083350000000001,1.406535,29999.999999999603,USDCAD
4,2020-05-18 00:00:00,,0.9720647619047619,4832.0,0.0012790642990669276,0.9728066666666667,0.9715633333333333,46648.79356568212,USDCHF
5,2020-05-18 06:00:00,,1.0850571428571427,19760.285714285714,0.009229928641019665,1.0909616666666666,1.0809466666666665,30953.56964553137,EURUSD
6,2020-05-18 06:00:00,,107.34265214285715,13391.285714285714,0.0017379857519424467,107.45132666666667,107.26476666666667,8629.931389365349,USDJPY
7,2020-05-18 06:00:00,,1.216842380952381,22588.85714285714,0.00616075408287417,1.2203466666666667,1.21285,27745.664739884243,GBPUSD
8,2020-05-18 06:00:00,,0.6481542857142858,13313.0,0.00894591528765917,0.6507233333333333,0.6449250000000001,6036.217303823036,AUDUSD
9,2020-05-18 06:00:00,,1.4017990476190476,13712.0,0.006999338944716696,1.406535,1.3967233333333333,4178.698827925893,USDCAD
10,2020-05-18 06:00:00,,0.9709078571428572,12071.57142857143,0.0035842742175769614,0.9724683333333334,0.9689883333333333,8333.333333333241,USDCHF
11,2020-05-18 12:00:00,,1.0915252340597255,9880.285714285714,0.0006611543591918661,1.0916833333333331,1.0909616666666666,11085.450346422738,EURUSD
12,2020-05-18 12:00:00,,107.3189889957339,7656.857142857143,0.0010192977125822436,107.37415666666666,107.26476666666667,115577.29225707187,USDJPY
13,2020-05-18 12:00:00,,1.219347389162562,10262.0,0.0009237558716702037,1.2197913793103448,1.218665,60370.42706261478,GBPUSD
14,2020-05-18 12:00:00,,0.651656459066385,5334.571428571428,0.002478299689246846,0.6523383333333332,0.6507233333333333,59442.7244582072,AUDUSD
15,2020-05-18 12:00:00,,1.3953565584415586,6515.714285714285,0.0019457392331552628,1.3967233333333333,1.394008333333333,15101.289134436944,USDCAD
16,2020-05-18 12:00:00,,0.9721452821316613,6551.142857142857,0.002143026738519081,0.9732366666666666,0.9711533333333333,37440.00000000013,USDCHF
17,2020-05-18 18:00:00,,1.0913071428571428,4334.428571428572,0.0012569024913329156,1.0919366666666666,1.090565,33535.84447144881,EURUSD
18,2020-05-18 18:00:00,,107.3745960613398,5771.857142857143,0.0008796928708602422,107.41103666666666,107.31658,60990.930585458686,USDJPY
19,2020-05-18 18:00:00,,1.220174720853859,7292.428571428572,0.0018371685860677515,1.2214216666666668,1.2191800000000002,102156.13382899489,GBPUSD
20,2020-05-18 18:00:00,,0.6526614285714285,10025.42857142857,0.0037053412802816386,0.65408,0.6516616666666667,47139.90351481801,AUDUSD
21,2020-05-18 18:00:00,,1.394515714285714,5764.142857142857,0.002373583865776504,1.3963150000000002,1.3930049999999998,17824.7734138953,USDCAD
22,2020-05-18 18:00:00,,0.9717566798864491,2611.285714285714,0.0008651987984920667,0.9721457627118644,0.971305,33303.09444612482,USDCHF
23,2020-05-19 00:00:00,,1.0933609523809522,13764.714285714286,0.004326110228923105,1.0958783333333335,1.0911483333333332,53065.53911204687,EURUSD
24,2020-05-19 00:00:00,,107.45280629943503,10973.714285714286,0.0016893618037373715,107.57400166666666,107.392475,9403.577068567156,USDJPY
25,2020-05-19 00:00:00,,1.223022142857143,17828.714285714286,0.0038456649054167302,1.224735,1.2200316666666666,37420.269312544704,GBPUSD
26,2020-05-19 00:00:00,,0.6540816666666666,11374.857142857143,0.0038552780106459357,0.65506,0.6525383333333333,13879.709187045728,AUDUSD
27,2020-05-19 00:00:00,,1.3935059523809523,11860.857142857143,0.0021265308040272525,1.3951633333333333,1.3921999999999999,18897.637795274983,USDCAD
28,2020-05-19 00:00:00,,0.9718054761904762,8068.857142857143,0.0014783479841033152,0.9723550000000001,0.9709183333333333,26450.116009279158,USDCHF
29,2020-05-19 06:00:00,,1.0943461904761906,15187.714285714286,0.0024276291084000916,1.09591,1.0932533333333332,33124.215809283756,EURUSD
30,2020-05-19 06:00:00,,107.82349642857142,12544.285714285714,0.0033784071072857137,107.93827333333334,107.57400166666666,21225.916554951258,USDJPY
31,2020-05-19 06:00:00,,1.2243566666666668,17004.85714285714,0.0017274378108776218,1.2251966666666667,1.2230816666666666,24113.47517730395,GBPUSD
32,2020-05-19 06:00:00,,0.6550307142857142,11105.142857142857,0.0037962596446767406,0.656215,0.6537283333333334,31367.292225201447,AUDUSD
33,2020-05-19 06:00:00,,1.3903919047619049,13168.142857142857,0.003509801792779901,1.3930616666666666,1.3881816666666666,12704.918032786896,USDCAD
34,2020-05-19 06:00:00,,0.9713583333333335,9058.42857142857,0.0017501265410120777,0.9723416666666667,0.9706416666666667,15294.11764705951,USDCHF
35,2020-05-19 12:00:00,,1.0931011255411254,5849.714285714285,0.002468927911360311,1.0947933333333333,1.0920945454545454,35942.06153155206,EURUSD
36,2020-05-19 12:00:00,,107.76441179802956,6451.857142857143,0.001635457174768379,107.86722166666667,107.69097758620688,23280.214514417654,USDJPY
37,2020-05-19 12:00:00,,1.225686046720575,8187.857142857143,0.003200389664604867,1.2283283333333335,1.2244056603773585,44357.50875814594,GBPUSD
